X,Y,
255,-82.4587,
256,-89.4548,
257,-44.4509,
258,10.5530,
259,-50.4432,
260,94.5607,
261,-8.4355,
262,34.5683,
263,-81.4278,
264,18.5759,
265,-74.4203,
266,78.5835,
267,75.5872,
268,102.5910,
269,-62.4053,
270,34.5984,
271,34.6021,
272,-71.3942,
273,57.6095,
274,7.6131,
275,-17.3832,
276,-38.3796,
277,67.6240,
278,-93.3724,
279,-55.3688,
280,-67.3652,
281,-59.3616,
282,49.6419,
283,10.6454,
284,-67.3510,
285,10.6525,
286,74.6560,
287,37.6595,
288,-33.3370,
289,-91.3336,
290,-40.3301,
291,50.6733,
292,41.6768,
293,-66.3198,
294,27.6836,
295,-45.3130,
296,-58.3096,
297,-32.3063,
298,-88.3029,
299,-0.2996,
300,27.7038,
301,-40.2929,
302,-32.2896,
303,-92.2863,
304,-52.2830,
305,62.7203,
306,27.7236,
307,-31.2732,
308,-86.2699,
309,-90.2667,
310,30.7366,
311,15.7398,
312,-29.2570,
313,73.7462,
314,-79.2506,
315,-64.2474,
316,-44.2443,
317,93.7589,
318,82.7621,
319,-40.2348,
320,-53.2317,
321,-53.2286,
322,-67.2254,
323,72.7777,
324,86.7807,
325,-4.2162,
326,-25.2131,
327,-71.2100,
328,-40.2070,
329,93.7961,
330,54.7991,
331,13.8021,
332,64.8051,
333,-68.1919,
334,-86.1889,
335,26.8141,
336,68.8171,
337,-64.1799,
338,-76.1770,
339,94.8260,
340,-85.1711,
341,13.8319,
342,46.8348,
343,66.8377,
344,98.8406,
345,21.8435,
346,-7.1536,
347,89.8493,
348,-9.1478,
349,-24.1449,
350,-34.1421,
351,48.8608,
352,99.8636,
353,-82.1335,
354,-34.1307,
355,-90.1279,
356,-64.1251,
357,-92.1223,
358,-21.1195,
359,-94.1167,
360,-29.1139,
361,9.8889,
362,-51.1084,
363,88.8944,
364,63.8972,
365,-53.1001,
366,73.9026,
367,-91.0946,
368,65.9081,
369,98.9108,
370,19.9135,
371,-46.0838,
372,-64.0811,
373,-43.0784,
374,-56.0757,
375,-59.0731,
376,-50.0704,
377,-26.0678,
378,-4.0651,
379,97.9375,
380,-89.0598,
381,-94.0572,
382,40.9454,
383,-23.0520,
384,36.9506,
385,-32.0468,
386,-12.0442,
387,55.9584,
388,-48.0390,
389,56.9636,
390,29.9661,
391,49.9687,
392,35.9713,
393,-58.0262,
394,81.9764,
395,-13.0211,
396,85.9814,
397,-57.0161,
398,49.9865,
399,-29.0110,
400,-1.0085,
401,-92.0060,
402,-43.0035,
403,35.9989,
404,4.0014,
405,85.0039,
406,76.0064,
407,33.0088,
408,-38.9887,
409,16.0137,
410,76.0162,
411,9.0186,
412,-58.9790,
413,40.0234,
414,41.0259,
415,38.0283,
416,18.0307,
417,78.0331,
418,-59.9645,
419,85.0379,
420,-45.9597,
421,101.0426,
422,-32.9550,
423,-10.9526,
424,-46.9503,
425,-50.9479,
426,56.0544,
427,-2.9432,
428,58.0591,
429,-48.9385,
430,-58.9362,
431,83.0661,
432,59.0684,
433,-24.9293,
434,36.0730,
435,-66.9247,
436,10.0776,
437,27.0799,
438,-11.9178,
439,-16.9155,
440,-32.9132,
441,-90.9110,
442,-68.9087,
443,40.0936,
444,-76.9042,
445,-70.9019,
446,77.1003,
447,11.1026,
448,-55.8952,
449,-48.8930,
450,64.1092,
451,62.1115,
452,-41.8863,
453,-52.8841,
454,31.1181,
455,-30.8797,
456,75.1225,
457,23.1247,
458,-24.8731,
459,-71.8709,
460,90.1312,
461,92.1334,
462,101.1356,
463,55.1377,
464,29.1399,
465,-44.8580,
466,81.1442,
467,-61.8537,
468,74.1485,
469,80.1506,
470,20.1527,
471,15.1549,
472,104.1570,
473,-81.8409,
474,-91.8388,
475,-66.8367,
476,79.1654,
477,-1.8325,
478,-79.8304,
479,-37.8283,
480,78.1738,
481,-15.8241,
482,19.1779,
483,66.1800,
484,-58.8179,
485,53.1841,
486,-37.8138,
487,76.1883,
488,-30.8097,
489,41.1924,
490,-8.8056,
491,58.1964,
492,-49.8015,
493,-30.7995,
494,74.2025,
495,6.2046,
496,91.2066,
497,66.2086,
498,3.2106,
499,-76.7874,
500,-69.7854,
501,-10.7834,
502,-2.7814,
503,70.2206,
504,-21.7774,
505,-45.7754,
506,90.2265,
507,35.2285,
508,71.2305,
509,-41.7676,
510,43.2344,
511,98.2364,
512,4.2383,
513,-81.7597,
514,34.2422,
515,91.2442,
516,95.2461,
517,-64.7520,
518,44.2500,
519,75.2519,
520,-22.7462,
521,61.2558,
522,-50.7423,
523,26.2596,
524,64.2615,
525,73.2634,
526,63.2653,
527,58.2672,
528,-57.7309,
529,-17.7290,
530,-42.7271,
531,-51.7252,
532,79.2766,
533,42.2785,
534,-62.7196,
535,-92.7177,
536,-63.7159,
537,-89.7140,
538,29.2879,
539,90.2897,
540,69.2916,
541,48.2934,
542,21.2953,
543,-2.7029,
544,88.2989,
545,-49.6992,
546,88.3026,
547,17.3044,
548,97.3063,
549,-89.6919,
550,-61.6901,
551,-4.6883,
552,-25.6865,
553,62.3154,
554,-85.6828,
555,-6.6810,
556,57.3208,
557,12.3226,
558,21.3244,
559,21.3261,
560,6.3279,
561,59.3297,
562,86.3315,
563,-34.6667,
564,64.3351,
565,-45.6632,
566,17.3386,
567,19.3404,
568,-2.6579,
569,30.3439,
570,40.3456,
571,38.3474,
572,-89.6509,
573,-26.6491,
574,55.3526,
575,-40.6456,
576,21.3561,
577,-41.6422,
578,12.3596,
579,-44.6387,
580,-24.6370,
581,-14.6352,
582,-26.6335,
583,-30.6318,
584,-35.6301,
585,-70.6284,
586,-16.6267,
587,-55.6250,
588,-70.6233,
589,-80.6216,
590,-38.6199,
591,98.3818,
592,103.3835,
593,-71.6148,
594,-44.6131,
595,-1.6114,
596,9.3902,
597,-21.6081,
598,-14.6064,
599,57.3953,
600,92.3969,
601,106.3986,
602,30.4003,
603,-47.5981,
604,-40.5964,
605,-77.5948,
606,2.4069,
607,27.4085,
608,-52.5898,
609,92.4118,
610,80.4135,
611,10.4151,
612,-0.5833,
613,32.4184,
614,62.4200,
615,-89.5784,
616,84.4232,
617,90.4249,
618,79.4265,
619,-50.5719,
620,-77.5703,
621,-20.5687,
622,54.4329,
623,84.4345,
624,64.4362,
625,74.4378,
626,-58.5606,
627,9.4409,
628,-71.5575,
629,-49.5559,
630,101.4457,
631,66.4473,
632,65.4489,
633,8.4505,
634,76.4520,
635,16.4536,
636,21.4552,
637,-73.5432,
638,-79.5417,
639,-37.5401,
640,-3.5385,
641,-74.5370,
642,-29.5354,
643,-31.5339,
644,-53.5323,
645,-36.5307,
646,32.4708,
647,-92.5277,
648,42.4739,
649,84.4754,
650,42.4770,
651,73.4785,
652,-81.5200,
653,-22.5184,
654,-57.5169,
655,-13.5154,
656,61.4862,
657,37.4877,
658,39.4892,
659,101.4907,
660,0.4922,
661,103.4938,
662,6.4953,
663,-5.5032,
664,31.4983,
665,-39.5002,
666,8.5013,
667,35.5028,
668,49.5043,
669,-54.4942,
670,-16.4927,
671,-86.4912,
672,92.5103,
673,-71.4883,
674,-83.4868,
675,11.5147,
676,55.5162,
677,96.5177,
678,36.5191,
679,104.5206,
680,-85.4779,
681,-56.4764,
682,38.5250,
683,42.5265,
684,80.5280,
685,81.5294,
686,41.5309,
687,-17.4677,
688,23.5338,
689,89.5352,
690,36.5367,
691,-42.4619,
692,-83.4604,
693,23.5410,
694,-23.4575,
695,1.5439,
696,41.5453,
697,-73.4532,
698,-16.4518,
699,-48.4503,
700,106.5511,
701,-47.4475,
702,-7.4461,
703,31.5554,
704,7.5568,
705,48.5582,
706,24.5596,
707,43.5610,
708,59.5624,
709,-41.4361,
710,-32.4347,
711,40.5667,
712,80.5681,
713,7.5695,
714,22.5709,
715,-31.4277,
716,-29.4263,
717,33.5751,
718,46.5765,
719,104.5779,
720,23.5793,
721,-5.4194,
722,58.5820,
723,106.5834,
724,41.5848,
725,29.5862,
726,-83.4124,
727,87.5889,
728,-92.4097,
729,3.5917,
730,12.5930,
731,41.5944,
732,72.5958,
733,-57.4029,
734,-25.4015,
735,-81.4001,
736,9.6012,
737,51.6026,
738,-71.3961,
739,46.6053,
740,-54.3933,
741,85.6080,
742,64.6093,
743,33.6107,
744,49.6120,
745,37.6134,
746,-81.3853,
747,65.6161,
748,-76.3826,
749,-68.3813,
750,-57.3799,
751,-90.3786,
752,98.6227,
753,-65.3759,
754,-26.3746,
755,-17.3733,
756,45.6280,
757,35.6294,
758,70.6307,
759,-20.3680,
760,95.6333,
761,75.6346,
762,-19.3641,
763,2.6373,
764,5.6386,
765,88.6399,
766,-28.3588,
767,-13.3575,
768,-53.3562,
769,-5.3549,
770,-77.3536,
771,6.6477,
772,106.6490,
773,16.6503,
774,-42.3484,
775,20.6529,
776,98.6542,
777,22.6554,
778,4.6567,
779,77.6580,
780,-14.3407,
781,-31.3394,
782,-80.3381,
783,-67.3369,
784,-9.3356,
785,26.6657,
786,69.6670,
787,11.6682,
788,3.6695,
789,-13.3292,
790,75.6720,
791,-7.3267,
792,-47.3254,
793,-30.3242,
794,18.6771,
795,-64.3217,
796,-4.3204,
797,-81.3191,
798,12.6821,
799,91.6834,
800,67.6846,
801,-7.3141,
802,-24.3129,
803,63.6884,
804,100.6896,
805,-28.3092,
806,22.6921,
807,-60.3067,
808,46.6946,
809,41.6958,
810,6.6970,
811,-92.3017,
812,102.6995,
813,6.7007,
814,20.7020,
815,-38.2968,
816,-24.2956,
817,50.7056,
818,88.7069,
819,90.7081,
820,-36.2907,
821,-63.2895,
822,-4.2883,
823,34.7130,
824,-23.2858,
825,86.7154,
826,67.7166,
827,23.7178,
828,-23.2810,
829,2.7202,
830,82.7214,
831,-69.2774,
832,38.7238,
833,-37.2750,
834,-38.2738,
835,25.7274,
836,18.7286,
837,-63.2702,
838,-38.2690,
839,-25.2678,
840,-28.2666,
841,-42.2654,
842,10.7358,
843,6.7370,
844,93.7382,
845,-82.2607,
846,-36.2595,
847,3.7417,
848,4.7429,
849,65.7441,
850,-3.2548,
851,42.7464,
852,-71.2524,
853,42.7488,
854,41.7499,
855,39.7511,
856,11.7523,
857,56.7534,
858,101.7546,
859,-22.2442,
860,-73.2431,
861,45.7581,
862,17.7593,
863,17.7604,
864,-54.2384,
865,23.7627,
866,89.7639,
867,17.7650,
868,66.7662,
869,21.7673,
870,96.7685,
871,31.7696,
872,-13.2292,
873,-81.2281,
874,-16.2269,
875,-54.2258,
876,-39.2246,
877,105.7765,
878,0.7776,
879,-69.2212,
880,-59.2201,
881,-52.2189,
882,-4.2178,
883,12.7833,
884,-32.2155,
885,47.7856,
886,-92.2133,
887,8.7878,
888,80.7890,
889,93.7901,
890,-65.2088,
891,-92.2077,
892,-66.2065,
893,94.7946,
894,106.7957,
895,60.7968,
896,-54.2021,
897,-81.2009,
898,-6.1998,
899,-59.1987,
900,-72.1976,
901,31.8035,
902,38.8046,
903,35.8057,
904,43.8068,
905,-8.1921,
906,92.8090,
907,-81.1899,
908,84.8112,
909,39.8123,
910,30.8134,
911,104.8145,
912,6.8156,
913,62.8167,
914,-24.1822,
915,95.8189,
916,-21.1800,
917,39.8211,
918,-33.1778,
919,59.8233,
920,1.8244,
921,-25.1745,
922,37.8265,
923,5.8276,
924,87.8287,
925,-38.1702,
926,-93.1691,
927,30.8320,
928,41.8330,
929,-52.1659,
930,70.8352,
931,14.8363,
932,-36.1627,
933,59.8384,
934,25.8395,
935,-36.1595,
936,6.8416,
937,57.8427,
938,99.8437,
939,78.8448,
940,57.8459,
941,79.8469,
942,-90.1520,
943,-19.1509,
944,21.8501,
945,95.8512,
946,61.8522,
947,99.8533,
948,-62.1456,
949,-54.1446,
950,-84.1435,
951,45.8575,
952,-12.1414,
953,48.8596,
954,-59.1393,
955,-66.1383,
956,-51.1372,
957,-3.1362,
958,77.8648,
959,-70.1341,
960,-88.1331,
961,-88.1320,
962,-79.1310,
963,25.8701,
964,-62.1289,
965,44.8721,
966,27.8732,
967,-64.1258,
968,-51.1248,
969,39.8763,
970,-90.1227,
971,81.8783,
972,2.8794,
973,3.8804,
974,-20.1186,
975,52.8824,
976,-41.1165,
977,-66.1155,
978,46.8855,
979,-9.1135,
980,101.8876,
981,-54.1114,
982,35.8896,
983,33.8906,
984,-69.1084,
985,86.8926,
986,101.8937,
987,48.8947,
988,-7.1043,
989,-64.1033,
990,22.8977,
991,91.8987,
992,26.8997,
993,-26.0993,
994,52.9017,
995,18.9027,
996,77.9037,
997,-3.0952,
998,-80.0942,
999,47.9068,
1000,14.9078,
